user1,user2,timestamp
1500,873,341555067222
873,288,341555121667
288,382,341555184167
382,1546,341555413333
1546,1168,341555415556
1168,1285,341555477778
1285,2807,341555648056
2807,1061,341555790556
1061,4491,341555806667
4491,2550,341555807222
2550,2258,341555809444
2258,4594,341555846667
4594,822,341556023056
822,786,341556749444
786,4574,341557078611
4574,3631,341557264444
3631,3738,341557327222
3738,2911,3415574175
2911,941,341557696111
941,2115,341557721667
2115,3305,341557769167
3305,437,3415578375
437,3112,341557857778
3112,1959,341558004722
1959,61,341558005278
61,226,341558206944
226,1450,341558222778
1450,1808,341558239167
1808,4622,3415589025
4622,4617,341558924167
4617,3757,341559078889
3757,4621,341559109167
4621,249,341559254722
249,4383,341559302778
4383,1106,3415593125
1106,4706,341560065
4706,2240,341560208333
2240,2701,341560355
2701,3223,341561042222
3223,399,341561791111
399,2928,341561879167
2928,2064,341562888056
2064,901,341563513333
901,422,341563913889
422,3242,3415641225
3242,600,341564393611
600,3478,341564726389
3478,1833,341564961389
1833,4000,341565263889
4000,3392,341565525
3392,3665,3415661125
3665,1104,341566214167
1104,886,341566230833
886,3117,341567033611
3117,1537,341567061944
1537,867,341567494444
867,2078,341568064167
2078,4114,341568562222
4114,1741,341568640556
1741,1020,341569143333
1020,268,341569638889
268,2533,341570264722
2533,4695,341571164167
4695,1403,341571495556
1403,1728,341571651111
1728,2941,341572635833
2941,2091,341573138333
2091,2107,341573151944
2107,1830,341573922778
1830,339,341573985278
339,175,341574640278
175,662,341575299444
662,1542,341575545556
1542,2104,341576021111
2104,2043,341576036944
2043,1418,341635841111
1418,33,341825581667
219,4504,342015817222
4504,46,342016682222
46,4621,342025506944
4621,27,342030272778
27,2920,338663170278
2920,2065,338793247778
2065,1330,338827468611
1330,1197,338887605278
1197,1846,338893011111
1846,4076,339000316111
4076,3581,339000511389
3581,3325,339014887778
3325,98,339183693611
98,1158,339183709722
1158,609,339183718889
609,335,339183729444
335,288,339184196667
288,537,339185163889
537,4700,339185166667
4700,3815,339185198056
3815,4440,339186323056
4440,4559,339186458889
4559,3330,339186695278
3330,3890,339186703333
3890,3098,339186720278
3098,3593,339186908056
3593,414,339188126667
414,1389,339194270278
1389,352,339195657222
352,2568,339197235556
2568,4597,339198265278
4597,2594,339226354444
2594,2911,339285145556
2911,2513,339324020278
2513,1537,339351559167
1537,1341,339352346944
1341,4220,339360106667
4220,4499,339370246389
4499,2975,339476631944
2975,2955,339646777222
2955,4578,339660798611
4578,1478,339724511667
1478,596,339734437222
596,976,3397603525
976,2304,339832028056
2304,4237,339897632778
4237,1455,339902173333
1455,455,339902963889
455,117,339903136667
117,565,33990462
565,597,339923706944
597,1291,339944933611
1291,378,339959858056
378,788,339968897778
788,784,339983275278
784,1717,339985695
1717,2391,340047168333
2391,3535,340048169722
3535,4138,340048456944
4138,496,340049516667
496,3575,340049796111
3575,4320,340049856667
4320,4152,340050125278
4152,1654,340050349167
1654,2178,3400512475
2178,4465,340054121389
4465,1712,340054127778
1712,4567,340063280833
4567,4630,34010394
4630,2643,340148356389
2643,3934,340210598889
3934,600,340365044444
600,407,340366271111
407,61,3403893375
61,2007,340495343611
2007,166,340501332222
166,4167,340501368889
4167,2477,340509285556
2477,2343,340528123889
2343,1093,340537947778
1093,1242,340538224167
1242,116,340538679722
116,3532,340539951667
3532,3343,340543212222
3343,1200,340543391667
1200,4692,340546671111
4692,4224,340660050278
4224,1742,3407563675
1742,1788,340791298611
1788,1731,340826633611
1731,2200,340835065833
2200,4555,3408507175
4555,1280,340859010556
1280,78,340859417222
78,4009,342276175833
4009,3380,342283770278
3380,4032,342429343889
4032,3390,342496141944
3390,1890,342609809722
2216,27,338883915556
27,1653,340544693056
1653,1886,341181936667
1886,4284,342152356944
4284,4097,342299527778
690,4319,341461593611
4319,4364,341461675278
4364,3385,341461925278
3385,2305,341461939722
2305,620,341462045278
620,102,341462142778
102,4387,341462442222
4387,1938,341463008333
1938,2107,341463561111
2107,2697,341463975
2697,4529,341464730556
4529,2441,341464797222
2441,27,341465326389
27,4274,341465576667
4274,1867,341465753889
1867,3537,341466061111
3537,667,341466099167
667,2145,341466470556
2145,1277,341466514444
1277,600,341466569167
600,3843,341466583889
3843,1607,341466932778
1607,3489,341466988056
3489,1497,341468363333
1497,1183,341468463611
1183,3424,341470410278
3424,2645,341470495833
2645,1400,341471049444
1400,622,341471358333
622,4492,341471494167
4492,1113,341471776944
1113,249,341472702222
249,3217,341473722222
3217,1048,3414740175
1048,1981,341476731944
1981,4662,341476809167
4662,397,341477058889
397,3973,341477309722
3973,3431,341477351944
3431,580,341477515556
580,1844,341477519722
1844,1956,341478575278
1956,926,341479034444
926,2034,3414790475
2034,4378,341479268056
4378,2998,341479625556
2998,1158,3414801775
1158,3482,341480639722
3482,1845,341482339722
1845,3947,341482393889
3947,2510,3414824075
2510,1505,341483166667
1505,3927,341483314444
3927,504,341483659722
504,4239,3414841025
4239,1751,341484232778
1751,195,341484920556
195,800,341485208333
800,1232,341485388611
1232,3664,341485503056
3664,941,341486455833
941,3374,341487869722
3374,822,341488264167
822,933,341488976389
933,2172,341489386389
2172,2575,341489762222
2575,4478,341490411667
4478,2713,341490663611
2713,2064,341490994722
2064,2334,341491258611
2334,1897,341492126389
1897,3479,341492393333
3479,3779,341492446389
3779,804,341492586389
804,3984,341492630556
3984,2993,341492645278
2993,2533,341493409722
2533,1242,341493458889
1242,3876,341493508611
3876,4021,341493600833
4021,3912,341493681667
3912,1386,341493737778
1386,235,341494295278
235,2949,341498041389
2949,1364,341500022778
1364,4219,341501187778
4219,4665,341503324722
4665,3130,341503811667
3130,864,341505871389
864,1715,341508446944
1715,942,34150942
942,66,341509858333
66,3094,341510091944
3094,703,341514265
703,1764,341514529722
1764,4251,341516818611
4251,4528,341520081944
4528,320,341520231667
320,1759,341520263611
1759,227,341528200556
227,2878,341528891667
2878,818,341529094722
818,2497,341529247222
2497,563,341535380556
563,4623,341542104722
4623,4472,341542352222
4472,4007,34154513
4007,2944,341552747778
2944,4685,341577819167
4685,2615,341608393333
2615,4663,341625130278
4663,3816,341722218333
3816,2131,341745491111
2131,3380,341764663333
3380,4026,341787427778
4026,2258,341901714722
2258,4118,341902784167
4118,3112,342235071389
3112,2714,342237566389
2714,2418,342244562222
2418,4180,342260409167
4180,3683,342263231944
3683,1660,3425906675
3046,1113,341042161667
1113,1875,341047729722
1875,1154,341047906111
1154,2944,341051332222
2944,1938,341051351389
1938,2282,341053079444
2282,174,341148433056
4217,4274,338805278056
4274,1616,3388128475
1616,213,33881344
213,352,338813582222
352,304,338813947222
304,4326,338815610833
4326,260,338816105556
260,763,338817977222
763,436,338822555
436,540,338823634167
540,4343,338824308889
4343,691,338824748056
691,3747,3388247625
3747,4153,338824783056
4153,573,338824931389
573,4157,338826529444
4157,1398,338827453056
1398,2227,338827461389
2227,256,338853429167
256,2147,338853858333
2147,4126,338854965556
4126,101,3388554075
101,1126,338860289167
1126,538,338870952222
538,4630,338880274167
4630,3405,339018713333
1615,613,342010665278
613,4041,342010880833
4041,27,342011195278
27,804,342011242778
804,2510,342011535556
2510,4621,342011571111
4621,1093,342022365
1093,4594,3420259625
3705,1702,340072605833
1702,288,340074161667
288,3637,340074595
3637,3593,340088643333
3593,3208,340101558611
27,3201,341554705
3201,4638,342010248889
4638,3449,342031929722
3449,1764,342138130556
4499,3453,339287940278
3453,3876,339288099444
3876,3608,339291380278
3608,2009,339291471389
2009,2543,339293468611
2543,3294,339294405278
3294,2934,339296468333
2934,3662,3392973875
3662,27,339297749167
27,2753,339298285
2753,4086,339299713333
4086,446,339301085
446,538,339346131944
538,1628,339507653611
1628,1669,340024398056
1904,2912,339152127222
2912,3516,339152921389
3516,3995,339174573056
3995,1227,3416730925
1227,1242,342285898333
1242,3453,342286078889
3453,3876,342286686111
3876,3005,342290338333
1539,2153,339395603611
2153,440,339972964444
440,115,340115835
115,1764,340742835833
1764,818,340899129167
818,4237,341101486389
4237,1659,341101853611
1659,3266,341103022778
3266,2894,3411241925
2894,27,342018110833
27,3768,342565725
4394,3150,338317265278
3150,3895,338463488056
3895,1979,338463543889
1979,3053,338516555
3053,27,338684913333
27,4393,338694171111
4393,2724,338695774167
2724,585,338862696111
585,1962,338890598611
1962,2915,3393607775
2915,3934,340233208889
3934,4113,340234430278
4113,3950,3408988075
3950,1250,341142230278
1250,160,341226780556
160,1602,341278696667
1602,115,341398326667
115,2064,34146502
2064,288,341468561111
288,2423,341468724444
2423,822,341472016667
822,3349,341472236667
3349,451,341472363611
451,632,341475676944
632,3047,341477221944
3047,3264,341477877778
3264,31,341480825278
31,360,341487974722
360,2137,341502826111
2137,3759,341502910278
3759,1659,341503097778
1659,921,341524291667
921,1435,341716604444
1435,335,341716714167
335,1491,341720146667
1491,2458,341735639167
2458,2609,3417367475
2609,2929,341739255278
2929,83,341739255556
83,3430,341740658611
3430,2605,341742305
2605,776,341745919444
776,3521,3417464675
3521,3939,341747034167
3939,827,341747118889
827,1242,341760401944
1242,2540,341792153889
2540,340,341864460556
340,902,341868348333
902,167,341884551944
167,2342,341915060556
2342,1695,341988583889
1695,3687,342048718056
3687,455,342082249722
455,3426,342380815556
3426,1965,342424538056
1965,1574,342424694444
1183,1158,338881070278
1158,2158,338881275556
2158,3478,338881287778
3478,382,33888131
382,3664,338881345556
3664,288,338881396111
288,2137,338881405278
2137,1314,338881410278
1314,2043,338881929444
2043,1030,338882559722
1030,4169,338883121944
4169,525,338884609444
525,2086,338891621944
2086,4255,338892609444
4255,619,338894543056
619,107,338895188889
107,1469,338897358333
1469,1154,338911291111
1154,4125,338954311944
4125,27,340566997222
27,725,340634994722
725,4662,341019403611
4662,2099,341868630556
2099,397,342089747222
1106,335,338878177222
335,4430,338878235278
4430,537,338878565833
537,804,338879241389
804,27,338879482222
27,609,3388795075
609,98,3388795175
98,360,338881310278
360,4093,338884811111
4093,1030,338887533611
1030,1794,338887671944
1794,488,338926856944
2970,2441,339491675833
2441,4520,339501108333
4520,3664,339503163056
3664,4114,339503601111
4114,2242,339504210278
2242,3986,339592153889
3804,2794,339204202222
2794,199,339489259167
199,27,339559644167
27,136,339560824444
136,2282,339570563333
2282,1314,339570746389
1314,2714,339574018333
189,4533,341956469722
4533,3372,341956680833
3372,654,3419577975
654,4687,341959784167
2725,1183,338803934167
1183,2524,338803945
2524,3719,338804004444
3719,3962,3388040525
3962,2137,338804094167
2137,2158,338804921111
2158,3664,338805013333
3664,2989,338809291944
2989,714,338812833333
714,2097,338812931944
2097,2401,338813326667
2401,2786,338815607778
2786,3940,338820139444
3940,4271,338820213056
4271,436,338822554722
436,2810,338823847778
2810,2219,338828005556
2219,329,338835813333
4502,2301,339979960833
2301,4575,340135526667
4575,3166,340135794722
3166,1862,342304852222
3366,4289,339218823056
4289,3532,33921893
3532,723,3392189675
723,1005,339219993333
2911,2062,341270496944
2062,1158,341270534722
1158,2550,341283599722
2550,1242,342126353333
1242,4574,342126475278
4574,2090,342127998056
2090,2724,34212883
2724,4662,342129322222
4662,746,342136099722
746,448,342153758611
448,237,342524148889
3521,1435,342065611111
1435,1158,342065707222
1158,4534,342066290278
4534,4209,342070828611
1447,2851,339468407778
2851,3542,339468489167
3542,1989,339468515278
1989,399,339469071667
399,3869,339469073056
3869,822,339475199722
4562,4434,342214054722
4434,3006,342227440278
3006,2580,342227560556
2580,4449,342230529722
4449,802,342234923611
802,1061,342276412222
2421,1375,338908420833
1375,3199,3389282275
3199,3938,338937025
3938,3101,339024528611
3101,3889,339561736667
3889,314,340206974167
385,2550,340670034167
2550,288,340670045556
288,2524,340670116111
2524,1158,340670158611
1158,1113,340670378611
1113,1183,340670382778
1183,3962,340670606111
3962,4212,340670714167
4212,399,340670764722
399,1358,340671086111
1358,3900,340675564167
3900,1910,340675876667
1910,3665,340678338611
3665,430,340682259167
430,382,340682478889
382,3714,340682921944
3714,2158,340683406944
2158,584,340683876111
584,650,340683941667
650,534,340684444444
534,2808,340685588056
2808,2800,340685999444
2800,62,340686470556
62,541,340686843611
541,1105,3406871425
1105,4361,340687501389
4361,2810,340687849167
2810,2229,340687871667
2229,27,340713069444
407,2898,3391312725
2898,4027,339135445
4027,3168,339154237222
3168,2208,339157323333
2208,1884,339252810278
1884,173,339254231667
173,653,339261333056
653,1643,339265953889
1643,2570,339266924167
2570,3722,339268262222
3722,2079,339275295
2079,27,339299352778
27,4118,339721255556
3116,3332,339219605
3332,2193,339933492222
2193,1489,342183020833
1489,2613,342368014722
1269,2808,341142676111
2808,1574,341142748611
1574,1064,341142761111
1064,2800,341142897778
2800,2146,341142908333
2146,2682,341143029722
2682,2406,3411430875
2406,1904,341143274722
1904,4582,341143403889
4582,4468,341143446667
4468,4114,341143466111
4114,3783,341144118333
3783,4035,341144234722
4035,3059,34114441
3059,3959,341145008611
3959,2816,341145635833
2816,1076,3411457225
1076,4377,341145887778
4377,1903,341145980278
1903,1158,341146230833
1158,340,341146310833
340,101,341146430556
101,288,341146671111
288,4509,341146869722
4509,1183,341146926111
1183,3414,341147199444
3414,385,341148064167
385,3714,341148226111
3714,2240,341148239722
2240,600,341148240556
600,3962,341148474167
3962,199,341149220556
199,4621,3411514825
4621,399,341152100833
399,650,3411526725
650,2965,341152978889
2965,107,341153776667
107,1659,341154454722
1659,3542,341154555278
3542,886,341157478056
886,3130,341158565833
3130,160,34115906
160,3117,341159112222
3117,2233,341159828056
2233,1020,341160985
1020,818,341163261111
818,2078,341170388333
3140,1200,340498681111
1200,1725,340499587778
1725,2111,340510989722
2111,3807,340522230833
1539,4436,338533163611
4436,2957,338533552222
2957,2317,338535866667
2317,4010,338536285833
4010,2338,338538231389
2338,27,338539411111
27,338,338540065556
338,1665,338543444444
1665,3490,338551646944
3490,2639,338551652778
2639,1212,338558104722
3206,3089,340474515833
3089,755,340476007222
755,252,340479016944
252,4576,340485918056
4576,537,340495060833
537,2189,3405097425
1183,600,341635970833
600,822,341638017222
822,1466,341638834444
1466,1745,341640296111
1745,2282,341641639167
2282,504,341653995278
504,3482,341659838889
3482,2105,341677906389
2105,1158,341824950556
1281,1158,338992949167
1158,1435,3389931
1435,335,338994231944
335,3995,339032094167
551,27,338596795
27,822,339672098333
822,1020,339672145556
1020,3073,339829533056
3073,4694,339991863333
4694,2168,340366343333
2168,2028,340549316944
2028,2497,341242723056
2497,424,341501014722
424,443,342456529722
615,2181,339460493333
2181,4021,339962199167
4021,3449,341815866667
3449,3816,342574224722
3816,1692,342612540833
2423,2201,341359832222
2201,1291,341360388889
1291,2639,34136132
2639,2403,341374064167
2403,1712,341374993889
553,2980,339462856944
2980,3109,342365837778
3109,3921,342611516111
3921,2354,342613513056
1225,1031,339535273611
1031,2922,339540716944
2922,4391,339566613611
4391,4360,339579144722
4360,1253,339612505
1253,1871,339631053889
1871,713,34000761
1158,335,342126474722
335,288,342127468333
288,2894,342128316111
2894,4421,342130665556
4421,586,3421306875
586,1395,34213221
1395,4237,34213282
4237,2266,342137780833
2266,3000,342138832778
3000,1299,342142663889
1299,2467,342142820833
2467,3593,342142935278
3593,4224,342145396944
1158,4074,339819666389
4074,4138,340302163889
4138,4152,340303385833
4152,3619,340351589722
3619,38,342223378333
38,3048,342247571111
3048,856,342491513056
856,3872,342509496944
1158,1183,342182221667
1183,422,342182238889
422,2810,342182915278
2810,382,342182988889
382,2137,342183033611
2137,2497,342183902778
2497,2097,342198448333
1183,2524,338720383611
2524,3719,338720526389
3719,1158,338720535556
1158,2137,338720730833
2137,3962,338720976111
3962,3664,338721041944
3664,249,338723046944
249,27,33872359
27,4093,338732365556
4093,3665,338757388611
830,2638,3396802175
2638,4053,339680326389
4053,4394,3396807525
4394,814,3396822
814,989,3396902275
989,2237,339690849167
2237,3493,339691371944
3493,3697,339698452222
1183,2524,339326101944
2524,2810,339326111944
2810,584,339326113333
584,288,339326342778
288,3757,339326636111
3757,1314,339326714167
1314,2137,339326743611
2137,430,339327074722
430,625,339327085556
625,2550,339328060833
2550,340,339328136389
340,3260,3393281475
3260,145,339328233333
145,115,3393286275
115,4383,339332621111
4383,1466,339334076944
1466,3994,339349276389
3994,600,339370916389
822,333,339675706389
333,430,339679136944
430,1806,339681405278
1806,1613,339726186944
1613,4006,339727691111
4006,1732,339788406667
1732,1914,339797915278
1914,1463,339829646111
3722,3800,339344876667
3800,1230,339357668889
1230,362,33936188
362,3094,339369113611
3094,27,33937826
27,4435,339379142222
1269,3664,342184484444
3664,3962,342184823056
3962,886,342189665833
886,1221,342191363056
1221,818,342195268333
818,3982,342207113889
3982,3884,342207270278
1622,27,338504843056
27,1218,338505110278
1218,4521,33852114
4521,3454,3385354825
2389,1367,342436279722
1367,4368,34243634
4368,4441,342436570556
4441,3169,342436995833
3169,3197,342437009722
284,4467,339036524444
4467,3078,339042484722
3078,1962,339056521111
1962,1941,339128172222
1941,1158,339181384722
1158,2831,339297496111
2458,1158,338483258333
1158,4203,338483320278
4203,4421,338483484167
4421,1904,338483946111
1904,541,338488101389
541,394,338488105
394,4237,3384895325
134,715,3422438775
715,297,342243987778
297,1537,342244059722
1537,2807,342244096111
2807,3907,342244158056
3907,4560,342244180278
4560,856,342244521111
856,4041,342244607778
4041,3959,342244770278
3959,3874,342244799722
3874,4662,342244971944
4662,2458,3422451725
2458,3631,342245797778
3631,2487,342246868611
2487,507,3422470675
507,2590,342247906944
2590,335,342247952778
335,3266,34224848
3266,1158,342248626667
1158,1096,342249365
1096,4237,342254771389
4237,1697,3422550375
1697,1299,342264526111
3032,1428,339395622222
1428,4200,340231385556
4200,27,340235913889
27,2870,340811981389
2870,443,3417338375
4137,3962,338494158889
3962,2998,3384963475
2998,3959,338496711944
3959,2229,338496906111
2229,2696,338497903611
2696,2122,338499658889
2122,2306,338499747778
2306,645,338506141111
645,1855,338507274167
1539,3662,342566785556
3662,149,342572924722
149,3331,342575573333
3331,2807,342575878889
2807,4594,3425790775
4594,3620,342591386389
3620,3130,342592063889
3130,537,342593212778
537,1242,342603365833
1242,3876,342603792222
3876,3532,342604747222
3411,4651,338406042222
4651,3670,338406356111
3670,1200,3384063675
1200,4597,338406920556
4597,2127,338407440833
2009,3023,342160858056
3023,1242,3421671175
1242,3876,342167296667
3876,3453,342167321944
3453,804,342175173611
804,208,342240213333
4574,786,339613886111
786,4516,339614505833
4516,1910,339615389722
1910,1546,339618006667
1546,1020,339623923611
1020,943,339625031944
943,3524,339634680278
2550,2970,340672061667
2970,1158,340672475278
1158,4645,340675383889
4645,3026,340677170833
3026,2282,340677199444
2282,600,340679199722
600,2989,340680388611
2989,2510,340680971667
2510,1915,340682820833
1915,397,340685330833
397,4200,340686071111
4200,2756,340686855278
2756,3053,340687011944
3053,1314,340690436389
1314,4171,340691696944
4171,4224,340694148333
4224,1537,340696494722
1537,3559,340697475833
3559,46,340701104167
46,2349,340703071667
2349,3046,340708271667
3046,3638,340710261111
3638,1456,340710266111
1456,1875,340712803056
1875,2935,340713696944
2935,2296,340715218889
2296,352,3407186525
352,1551,340719636111
1551,2944,340732772222
2944,4569,340783531667
600,560,342418509722
560,4355,342420062778
4355,1996,342423615
1996,4201,342429815278
4201,4342,342430307778
4342,1357,342440135833
1357,3192,342442519167
3192,1282,342448368889
1282,1574,342457828056
1574,1904,342458002778
1904,4388,342462949444
4388,27,3424731075
27,1188,342553868056
1188,377,342573365833
1183,1158,338999888611
1158,3962,33899998
3962,1113,339000105
1113,1314,339000181667
1314,2158,339000253611
2158,2137,339000273611
2137,288,339000320556
288,3664,339000546111
3664,2859,3390026425
2859,2735,339003485556
2735,1611,339008488056
1611,2524,339014285
2524,4169,339024663056
4169,27,33905417
27,3831,339109364722
3831,3382,3391536625
3382,448,339208201944
448,4092,339270107778
3354,3969,339869125556
3969,1779,339872514444
1779,2327,339872587778
2327,4517,339892535556
1488,2711,339673613889
2711,1339,33967362
1339,2514,339673680833
2514,2664,339673711111
2664,1765,339673715833
1765,4072,339674693889
4072,3312,339674857778
3312,2439,339676150556
2439,1420,339677712778
1420,552,339690385556
811,822,339164001944
822,326,339646166667
326,4114,341017017222
4114,462,341626461944
462,3154,341668086389
3154,518,342284729444
541,2359,339653665278
2359,822,339653702778
822,1466,339653726111
1466,2808,339654184444
2808,2800,339654234722
2800,951,339654256389
951,1607,339654259722
1607,4126,339654670556
4126,600,339654705833
600,1500,339654783056
1500,2532,339654800833
2532,723,339655126111
723,468,339655236389
468,1853,339655636389
1853,3053,339656241944
3053,3664,339656819722
3664,3991,3396569225
3991,4638,339658195556
4638,1224,339658241389
1224,27,339658324722
27,1528,339658816389
1528,820,339659388056
820,451,339660823889
451,2441,339661208889
2441,2989,3396613875
2989,1537,339663453889
1537,3712,339665006944
3712,430,339668778889
430,1355,33966886
1355,4545,339669318611
4545,2311,339670141389
2532,3380,341332146389
3380,1965,341334709722
1965,4184,341337105
4184,475,341339269722
475,913,341339274167
913,3833,341360821111
1701,1799,339636278611
1799,2187,3396372425
2187,74,339637646667
74,2281,339637745556
2281,2523,339638206111
2523,766,339640748056
766,541,33964117
541,1158,339641244167
1158,3921,339641311111
3921,1242,339641690833
1242,2458,339641763611
2458,1435,339641821944
1435,537,339642661667
537,4449,339643217778
4449,4356,339644180833
4356,335,339646238333
335,2936,339647685556
2936,3318,339648266667
3318,2806,339649716667
2806,2609,339649790833
2609,1514,339652727778
1514,3780,3396535575
3780,4210,339655102778
4210,4248,339655209167
4248,2540,339656234167
2540,27,339661484444
27,1604,339676163056
1604,3648,3396761775
3648,1925,339676218889
1925,1951,339678199722
1951,1084,339799595
1539,2004,339137868611
2004,3662,339141696944
3662,149,339144315556
149,2807,339144516111
2807,301,339145884444
301,3875,339145940833
3875,1206,339146500278
1206,3876,339147876111
3876,1242,339147922778
1242,3453,339148016389
3453,3521,339150980556
3521,3331,339179190556
3331,1553,339249838333
4394,3697,341509609444
3697,3493,341509880556
3493,477,341513373611
477,2973,341542324722
2973,3859,341970134167
3859,909,341970653056
909,814,341981309722
814,1533,341982103889
1533,402,341984008056
402,3678,342005906667
3678,3158,342130649722
3158,989,342140314167
989,3182,342153116389
3182,1301,342341543889
1764,2365,338205185278
2365,2323,338231841944
2323,3777,338238973056
3777,2497,338276666111
2497,3954,338286792222
3954,2513,338288183333
2513,2282,338301302222
2282,3296,338317715278
3296,115,338319315278
115,2430,338320971944
2430,1637,338337581667
1637,4311,338338785
4311,119,338339811111
119,1720,338340068056
1720,1143,338341162222
1143,27,338384815833
27,2228,338385663611
2228,1087,338386993611
1087,3966,338387065
3966,1156,338387070833
1156,3888,338387091111
3888,1360,338387341944
4534,1158,341626007222
1158,4068,341626161944
4068,1435,341626208611
1435,3631,34162625
3631,2458,341626608333
2458,1113,341626903611
1113,657,341627061111
657,1242,341627459722
1242,3804,341627685278
3804,1537,3416322925
1537,1341,341633056667
1341,2609,341634322778
2609,2510,341635612778
2510,127,341636115
127,746,341644336389
746,3543,341648959444
420,2894,339964377778
2894,600,339968065556
600,775,339971088056
775,941,339971133611
2792,4597,338522363056
4597,464,338528393333
464,4439,338581563611
4439,776,338581699722
776,2116,338948760833
2116,4649,339728690556
4649,4394,339733354722
4394,814,339733729167
814,520,3398722675
520,1161,340088793889
1161,964,340093934167
964,3859,340098443611
3859,909,340098451111
909,4185,340530715
4185,3758,340537211389
3758,2710,340746944722
2710,2280,340772638611
2280,783,340833381111
783,2308,341269472778
2308,3708,341363053889
335,1158,3414093525
1158,1659,341409877778
1659,2894,341411672778
2894,3524,341417025833
3900,2532,341505911667
2532,4041,3415070
4041,4621,341507475556
4621,1741,341509653889
1741,1615,341512365833
1615,1546,341514021389
1546,2510,341517226111
2510,1093,341518828611
1093,3532,341520315556
3532,1681,341527400556
1681,4385,341530645
3206,1835,342405479444
1835,1615,342411081944
1615,1242,342431541111
1242,3876,342431741667
3876,3532,342433080833
1072,1200,340881621111
1200,3343,340881623056
3343,2287,340884632222
2287,2337,340899364444
4394,989,338408910833
989,814,3384089275
814,3158,338410383056
3158,2638,340569980833
2638,2206,341171822778
2206,830,341187818889
4112,4612,341233562778
4612,2573,341234294722
2573,1299,341234299444
1299,3318,341302268889
2989,128,338201878056
128,3508,338387097778
3508,2038,338387105
2038,3450,338387105833
3450,3487,338387419167
3487,1288,338391793333
1288,2642,338480461944
2642,27,338499667222
27,504,338627906111
504,135,339205273889
135,3460,339212785
3460,1494,339223291111
1494,917,339243742222
917,4630,3396367025
4630,584,340290203611
584,2229,340292779167
2229,2357,340302027778
2357,2533,340349173333
2533,3816,341410556111
3816,4662,341771810833
4662,613,341772464444
613,1920,341773356389
1920,794,341773831667
794,2913,341932958333
2913,1242,341935801667
537,164,341773865278
164,804,341781941944
804,1242,341781998889
1242,3876,341782015278
3876,2702,341782812778
2702,2714,34178772
2714,1093,341792583889
1093,2487,341793851944
2487,3532,341793928611
3532,732,341804238611
732,4448,341804554167
3130,4255,340329201667
4255,237,340329301667
237,4114,340330438889
4114,1183,340330550556
1183,382,340330682222
382,4383,340336188333
4383,4201,340351617778
3884,2137,338219620556
2137,2550,338219755556
2550,4255,338220476667
4255,1113,338220870278
3687,1200,338502175833
1200,1453,339487663889
1453,4408,339968461667
4408,1015,339968850556
1015,1537,339972983333
1537,3343,340846044444
3343,877,340846274444
877,3140,340846459167
3140,2442,340847191111
2442,2314,340847247778
2314,1072,340847534167
1072,2127,340847986111
2127,2111,340848044167
2111,3781,340849614722
3781,3670,340850525556
3670,3807,340850603611
3807,3323,340851465
3323,685,340851982222
685,765,341005454444
765,84,341005593611
84,1725,341007328611
1725,1742,341011423056
1742,1644,341015574167
1644,3628,341015676944
3628,4642,341167509722
4642,1876,341184915556
1876,2629,341185195833
1290,3800,338387091667
3800,1030,338387465
1030,27,338460836389
27,2497,338460925278
2497,1911,338547708611
1911,1105,338559236944
1105,1197,338639233889
1197,4662,338703393056
4662,818,3387144225
818,112,338752511389
112,1280,338771218333
1280,4126,338855004722
4126,1227,338878521667
1227,2426,3389845825
2426,1586,339005699444
1586,718,339131061944
718,2229,339134721667
2229,2744,339188164722
2744,341,33918846
341,4123,339200665556
4123,2911,339262259167
2911,4021,339281956111
4021,2513,339301397778
2513,1915,339362664444
1915,4499,339394330556
4499,3161,339491096111
3161,2399,339493067222
2399,3526,339500306111
3526,1303,339531000278
1303,1830,3395364175
1830,800,339538324167
800,2839,3395595
2839,4378,339561263889
4378,2147,339575557222
2147,791,339586705
791,4522,3395897025
4522,822,339595510833
822,899,339610381389
899,75,339638631944
75,2064,339641139722
2064,1100,339659742778
1100,663,339660807222
663,3887,339661178056
3887,1841,339667694167
1841,50,339682176667
50,1237,339682203611
1237,2915,339688319722
2915,4027,339690867778
4027,4042,339691383611
4042,725,339723705
725,1636,339727350833
1636,385,339727399444
385,2850,339740734722
2850,223,339746968056
223,537,339755771389
537,2181,339757716944
2181,896,339765087222
896,383,339765588333
383,2121,339781371111
2121,743,339784852778
743,2117,339801155278
2117,4164,339817953611
4164,2028,339825169167
2028,3380,339827813889
3380,2640,339827948611
2640,1637,339831960833
1637,3869,339845086667
3869,2405,339854810278
2405,777,339870216944
777,4671,339880527222
4671,646,339881545278
646,2597,339883523611
2597,256,339884483889
256,584,339885539444
584,4429,3398866625
4429,101,339887504444
101,2043,339891101389
2043,1405,339892565556
1405,389,339894599167
389,638,339895141944
638,3168,339895168333
3168,2065,339895556389
2065,1816,339896578611
1816,4403,3398970675
4403,599,339897097222
599,4648,339897142778
4648,898,339897276667
898,335,339898619722
335,609,339898624444
609,98,3398986375
98,288,339898670833
288,3637,339899056667
3637,618,339899096111
618,4700,339899610556
4700,930,339899611111
930,4658,339899887778
4658,4219,339899890556
4219,3266,339899959722
3266,3815,339900937222
3815,1702,339901164167
1702,3454,339901793889
3454,407,339901944167
407,1245,339902611667
1245,3664,339904169722
3664,2107,339911543611
